dev_id,datetime,battery,batteryDiff,humidity,humidityDiff,temperature,temperatureDiff
r712-313f,2023-10-18 03:00:00,3.1,0.0,71.96,-3.490000000000009,19.02,0.8000000000000007
r712-313f,2023-10-18 04:00:00,3.1,0.0,74.06,2.1000000000000085,18.91,-0.1099999999999994
r712-313f,2023-10-18 05:00:00,3.1,0.0,75.34,1.2800000000000011,17.9,-1.0100000000000016
r712-313f,2023-10-18 06:00:00,3.1,0.0,76.57,1.2299999999999898,17.14,-0.759999999999998
r712-313f,2023-10-18 07:00:00,3.1,0.0,80.37,3.8000000000000114,16.44,-0.6999999999999993
r712-313f,2023-10-18 08:00:00,3.1,0.0,83.03,2.6599999999999966,16.06,-0.3800000000000025
r712-313f,2023-10-18 09:00:00,3.1,0.0,84.69,1.6599999999999966,15.68,-0.379999999999999
r712-313f,2023-10-18 11:00:00,3.1,0.0,86.45,1.7600000000000051,15.06,-0.6199999999999992
r712-313f,2023-10-18 12:00:00,3.1,0.0,86.12,-0.3299999999999983,14.69,-0.370000000000001
r712-313f,2023-10-18 14:00:00,3.1,0.0,88.89,2.769999999999996,13.93,-0.7599999999999998
r712-313f,2023-10-18 15:00:00,3.1,0.0,89.48,0.5900000000000034,13.78,-0.1500000000000003
r712-313f,2023-10-18 16:00:00,3.1,0.0,88.15,-1.3299999999999983,13.62,-0.1600000000000001
r712-313f,2023-10-18 17:00:00,3.1,0.0,87.5,-0.6500000000000057,13.69,0.0700000000000002
r712-313f,2023-10-18 18:00:00,3.1,0.0,87.12,-0.3799999999999954,13.76,0.0700000000000002
r712-313f,2023-10-18 19:00:00,3.1,0.0,86.78,-0.3400000000000034,13.45,-0.3100000000000005
r712-313f,2023-10-18 20:00:00,3.1,0.0,86.66,-0.1200000000000045,13.66,0.2100000000000008
r712-313f,2023-10-18 22:00:00,3.1,0.0,83.62,-3.039999999999992,15.56,1.9000000000000004
r712-313f,2023-10-18 23:00:00,3.1,0.0,80.73,-2.890000000000001,16.34,0.7799999999999994
r712-313f,2023-10-19 00:00:00,3.1,0.0,78.48,-2.25,17.01,0.6700000000000017
r712-313f,2023-10-19 02:00:00,3.1,0.0,64.78,-13.700000000000005,19.0,1.9899999999999984
r712-313f,2023-10-19 03:00:00,3.1,0.0,67.57,2.789999999999992,19.53,0.5300000000000011
r712-313f,2023-10-19 04:00:00,3.1,0.0,64.57,-3.0,19.29,-0.240000000000002
r712-313f,2023-10-19 05:00:00,3.1,0.0,66.15,1.5800000000000125,18.83,-0.4600000000000008
r712-313f,2023-10-19 06:00:00,3.1,0.0,68.31,2.1599999999999966,18.26,-0.5699999999999967
r712-313f,2023-10-19 07:00:00,3.1,0.0,68.24,-0.0700000000000073,17.7,-0.5600000000000023
r712-313f,2023-10-19 08:00:00,3.1,0.0,73.12,4.88000000000001,16.79,-0.91
r712-313f,2023-10-19 09:00:00,3.1,0.0,77.75,4.629999999999996,16.1,-0.6899999999999977
r712-313f,2023-10-19 10:00:00,3.1,0.0,80.95,3.200000000000003,15.69,-0.4100000000000019
r712-313f,2023-10-19 11:00:00,3.1,0.0,84.12,3.1700000000000017,15.35,-0.3399999999999998
r712-313f,2023-10-19 12:00:00,3.1,0.0,85.93,1.8100000000000025,15.72,0.370000000000001
r712-313f,2023-10-19 13:00:00,3.1,0.0,87.22,1.289999999999992,15.79,0.0699999999999985
r712-313f,2023-10-19 14:00:00,3.1,0.0,87.64,0.4200000000000017,15.68,-0.1099999999999994
r712-313f,2023-10-19 15:00:00,3.1,0.0,87.85,0.2099999999999937,15.31,-0.3699999999999992
r712-313f,2023-10-19 16:00:00,3.1,0.0,89.49,1.6400000000000006,15.14,-0.1699999999999999
r712-313f,2023-10-19 17:00:00,3.1,0.0,90.53,1.0400000000000065,14.99,-0.1500000000000003
r712-313f,2023-10-19 18:00:00,3.1,0.0,91.74,1.2099999999999935,14.82,-0.1699999999999999
r712-313f,2023-10-19 19:00:00,3.1,0.0,91.97,0.2300000000000039,14.75,-0.0700000000000002
r712-313f,2023-10-19 20:00:00,3.1,0.0,91.57,-0.4000000000000057,14.93,0.1799999999999997
r712-313f,2023-10-19 22:00:00,3.1,0.0,89.84,-1.7299999999999898,16.55,1.620000000000001
r712-313f,2023-10-19 23:00:00,3.1,0.0,85.65,-4.189999999999998,17.81,1.259999999999998
r712-313f,2023-10-20 00:00:00,3.1,0.0,77.8,-7.850000000000008,18.93,1.120000000000001
r712-313f,2023-10-20 01:00:00,3.1,0.0,78.26,0.4600000000000079,19.31,0.379999999999999
r712-313f,2023-10-20 02:00:00,3.1,0.0,70.11,-8.150000000000006,20.69,1.3800000000000026
r712-313f,2023-10-20 03:00:00,3.1,0.0,71.13,1.019999999999996,20.79,0.0999999999999978
r712-313f,2023-10-20 04:00:00,3.1,0.0,69.98,-1.1499999999999917,20.84,0.0500000000000007
r712-313f,2023-10-20 06:00:00,3.1,0.0,77.4,7.420000000000002,19.6,-1.2399999999999984
r712-313f,2023-10-20 07:00:00,3.1,0.0,80.08,2.6799999999999926,18.45,-1.150000000000002
r712-313f,2023-10-20 08:00:00,3.1,0.0,82.68,2.6000000000000085,17.59,-0.8599999999999994
r712-313f,2023-10-20 09:00:00,3.1,0.0,85.26,2.5799999999999983,17.18,-0.4100000000000001
r712-313f,2023-10-20 11:00:00,3.1,0.0,88.47,3.2099999999999937,16.91,-0.2699999999999996
r712-313f,2023-10-20 12:00:00,3.1,0.0,89.03,0.5600000000000023,16.91,0.0
r712-313f,2023-10-20 13:00:00,3.1,0.0,90.13,1.0999999999999943,16.6,-0.3099999999999987
r712-313f,2023-10-20 14:00:00,3.1,0.0,90.67,0.5400000000000063,16.53,-0.0700000000000002
r712-313f,2023-10-20 15:00:00,3.1,0.0,90.85,0.1799999999999926,16.16,-0.370000000000001
r712-313f,2023-10-20 16:00:00,3.1,0.0,91.54,0.6900000000000119,16.13,-0.0300000000000011
r712-313f,2023-10-20 17:00:00,3.1,0.0,92.08,0.539999999999992,15.84,-0.2899999999999991
r712-313f,2023-10-20 18:00:00,3.1,0.0,92.37,0.2900000000000062,15.49,-0.3499999999999996
r712-313f,2023-10-20 19:00:00,3.1,0.0,93.33,0.9599999999999936,15.27,-0.2200000000000006
r712-313f,2023-10-20 20:00:00,3.1,0.0,93.8,0.4699999999999988,15.61,0.3399999999999998
r712-313f,2023-10-20 21:00:00,3.1,0.0,93.39,-0.4099999999999966,16.48,0.870000000000001
r712-313f,2023-10-20 22:00:00,3.1,0.0,89.06,-4.329999999999998,17.75,1.2699999999999996
r712-313f,2023-10-20 23:00:00,3.1,0.0,83.66,-5.400000000000006,18.9,1.1499999999999986
r712-313f,2023-10-21 00:00:00,3.1,0.0,77.74,-5.920000000000002,20.12,1.2200000000000024
r712-313f,2023-10-21 01:00:00,3.1,0.0,75.26,-2.4799999999999898,21.16,1.0399999999999991
r712-313f,2023-10-21 02:00:00,3.1,0.0,71.29,-3.969999999999999,22.04,0.879999999999999
r712-313f,2023-10-21 04:00:00,3.1,0.0,70.27,-1.0200000000000102,22.19,0.1500000000000021
r712-313f,2023-10-21 06:00:00,3.1,0.0,73.53,3.260000000000005,20.52,-1.6700000000000017
r712-313f,2023-10-21 07:00:00,3.1,0.0,75.82,2.289999999999992,19.39,-1.129999999999999
r712-313f,2023-10-21 09:00:00,3.1,0.0,84.98,9.16000000000001,17.65,-1.740000000000002
r712-313f,2023-10-21 10:00:00,3.1,0.0,87.04,2.0600000000000023,17.53,-0.1199999999999974
r712-313f,2023-10-22 00:00:00,3.1,0.0,79.03,-8.010000000000005,21.46,3.93
r712-313f,2023-10-22 02:00:00,3.1,0.0,68.6,-10.430000000000009,24.71,3.25
r712-313f,2023-10-22 06:00:00,3.1,0.0,75.4,6.800000000000011,23.07,-1.6400000000000006
r712-313f,2023-10-22 08:00:00,3.1,0.0,82.43,7.030000000000001,20.45,-2.620000000000001
r712-313f,2023-10-22 09:00:00,3.1,0.0,84.28,1.8499999999999943,19.9,-0.5500000000000007
r712-313f,2023-10-22 10:00:00,3.1,0.0,85.62,1.3400000000000034,19.54,-0.3599999999999994
r712-313f,2023-10-22 12:00:00,3.1,0.0,80.24,-5.38000000000001,19.09,-0.4499999999999993
r712-313f,2023-10-22 13:00:00,3.1,0.0,84.53,4.290000000000006,18.6,-0.4899999999999984
r712-313f,2023-10-22 14:00:00,3.1,0.0,88.06,3.530000000000001,18.32,-0.2800000000000011
r712-313f,2023-10-22 15:00:00,3.1,0.0,88.72,0.6599999999999966,18.08,-0.240000000000002
r712-313f,2023-10-22 18:00:00,3.1,0.0,90.29,1.5700000000000074,17.75,-0.3299999999999983
r712-313f,2023-10-22 20:00:00,3.1,0.0,89.5,-0.7900000000000063,17.98,0.2300000000000004
r712-313f,2023-10-22 21:00:00,3.1,0.0,87.94,-1.5600000000000025,18.7,0.7199999999999989
r712-313f,2023-10-23 01:00:00,3.1,0.0,70.73,-17.209999999999994,24.74,6.039999999999999
r712-313f,2023-10-23 02:00:00,3.1,0.0,65.72,-5.010000000000005,26.38,1.6400000000000006
r712-313f,2023-10-23 03:00:00,3.1,0.0,64.52,-1.2000000000000028,27.33,0.9499999999999992
r712-313f,2023-10-23 04:00:00,3.1,0.0,67.41,2.890000000000001,26.62,-0.7099999999999973
r712-313f,2023-10-23 06:00:00,3.1,0.0,71.74,4.329999999999998,24.77,-1.8500000000000012
r712-313f,2023-10-23 07:00:00,3.1,0.0,74.47,2.730000000000004,23.15,-1.620000000000001
r712-313f,2023-10-23 09:00:00,3.1,0.0,83.92,9.450000000000005,21.12,-2.0299999999999976
r712-313f,2023-10-23 10:00:00,3.1,0.0,81.72,-2.200000000000003,20.83,-0.2900000000000027
r712-313f,2023-10-23 11:00:00,3.1,0.0,78.37,-3.3499999999999943,20.35,-0.4799999999999969
r712-313f,2023-10-23 12:00:00,3.1,0.0,79.05,0.6799999999999926,19.96,-0.3900000000000005
r712-313f,2023-10-23 13:00:00,3.1,0.0,84.95,5.900000000000006,19.28,-0.6799999999999997
r712-313f,2023-10-23 14:00:00,3.1,0.0,86.04,1.0900000000000034,19.01,-0.2699999999999996
r712-313f,2023-10-23 16:00:00,3.1,0.0,87.69,1.6499999999999917,18.98,-0.0300000000000011
r712-313f,2023-10-23 18:00:00,3.1,0.0,89.49,1.7999999999999972,18.55,-0.4299999999999997
r712-313f,2023-10-23 20:00:00,3.1,0.0,90.97,1.480000000000004,18.79,0.2399999999999984
r712-313f,2023-10-23 22:00:00,3.1,0.0,86.9,-4.069999999999993,20.29,1.5
r712-313f,2023-10-23 23:00:00,3.1,0.0,82.03,-4.8700000000000045,21.76,1.4700000000000024
r712-313f,2023-10-24 00:00:00,3.1,0.0,76.32,-5.710000000000008,23.26,1.5
r712-313f,2023-10-24 02:00:00,3.1,0.0,71.91,-4.409999999999997,25.17,1.91
r712-313f,2023-10-24 03:00:00,3.1,0.0,71.14,-0.769999999999996,25.15,-0.0200000000000031
r712-313f,2023-10-24 04:00:00,3.1,0.0,72.05,0.9099999999999966,24.52,-0.629999999999999
r712-313f,2023-10-24 05:00:00,3.1,0.0,75.56,3.510000000000005,23.77,-0.75
r712-313f,2023-10-24 06:00:00,3.1,0.0,76.95,1.3900000000000006,22.8,-0.9699999999999988
r712-313f,2023-10-24 07:00:00,3.1,0.0,80.29,3.3400000000000034,21.77,-1.0300000000000011
r712-313f,2023-10-24 08:00:00,3.1,0.0,83.43,3.140000000000001,20.88,-0.8900000000000006
r712-313f,2023-10-24 09:00:00,3.1,0.0,85.52,2.089999999999989,20.17,-0.7099999999999973
r712-313f,2023-10-24 10:00:00,3.1,0.0,84.32,-1.2000000000000028,19.87,-0.3000000000000007
r712-313f,2023-10-24 11:00:00,3.1,0.0,84.1,-0.2199999999999988,19.46,-0.4100000000000001
r712-313f,2023-10-24 12:00:00,3.1,0.0,81.36,-2.739999999999995,19.15,-0.3100000000000023
r712-313f,2023-10-24 13:00:00,3.1,0.0,82.71,1.3499999999999943,18.79,-0.3599999999999994
r712-313f,2023-10-24 17:00:00,3.1,0.0,90.53,7.820000000000007,18.26,-0.5299999999999976
r712-313f,2023-10-24 18:00:00,3.1,0.0,91.1,0.5699999999999932,18.32,0.0599999999999987
r712-313f,2023-10-24 20:00:00,3.1,0.0,91.45,0.3500000000000085,18.62,0.3000000000000007
r712-313f,2023-10-25 00:00:00,3.1,0.0,75.19,-16.260000000000005,23.28,4.66
r712-313f,2023-10-25 02:00:00,3.1,0.0,66.32,-8.870000000000005,25.87,2.59
r712-313f,2023-10-25 03:00:00,3.1,0.0,68.67,2.3500000000000085,26.08,0.2099999999999973
r712-313f,2023-10-25 05:00:00,3.1,0.0,72.79,4.1200000000000045,24.62,-1.4599999999999973
r712-313f,2023-10-25 06:00:00,3.1,0.0,74.81,2.019999999999996,23.77,-0.8500000000000014
r712-313f,2023-10-25 08:00:00,3.1,0.0,81.0,6.189999999999998,21.69,-2.0799999999999983
r712-313f,2023-10-25 09:00:00,3.1,0.0,81.2,0.2000000000000028,21.19,-0.5
r712-313f,2023-10-25 10:00:00,3.1,0.0,79.27,-1.9300000000000068,20.83,-0.360000000000003
r712-313f,2023-10-25 12:00:00,3.1,0.0,74.95,-4.319999999999993,19.77,-1.0599999999999987
r712-313f,2023-10-25 13:00:00,3.1,0.0,78.67,3.719999999999999,19.46,-0.3099999999999987
r712-313f,2023-10-25 14:00:00,3.1,0.0,79.57,0.8999999999999915,19.26,-0.1999999999999993
r712-313f,2023-10-25 15:00:00,3.1,0.0,82.22,2.6500000000000057,19.09,-0.1700000000000017
r712-313f,2023-10-25 17:00:00,3.1,0.0,83.89,1.6700000000000017,18.94,-0.1499999999999985
r712-313f,2023-10-25 18:00:00,3.1,0.0,85.69,1.7999999999999972,18.66,-0.2800000000000011
r712-313f,2023-10-25 19:00:00,3.1,0.0,87.51,1.8200000000000076,18.48,-0.1799999999999997
r712-313f,2023-10-25 21:00:00,3.1,0.0,86.85,-0.6600000000000108,19.49,1.009999999999998
r712-313f,2023-10-25 22:00:00,3.1,0.0,85.61,-1.2399999999999949,20.46,0.9700000000000024
r712-313f,2023-10-25 23:00:00,3.1,0.0,81.66,-3.950000000000003,21.71,1.25
r712-313f,2023-10-26 00:00:00,3.1,0.0,74.23,-7.429999999999993,23.33,1.6199999999999974
r712-313f,2023-10-26 01:00:00,3.1,0.0,67.29,-6.939999999999998,24.73,1.400000000000002
r712-313f,2023-10-26 02:00:00,3.1,0.0,65.65,-1.6400000000000006,24.66,-0.0700000000000002
r712-313f,2023-10-26 04:00:00,3.1,0.0,71.78,6.129999999999996,23.97,-0.6900000000000013
r712-313f,2023-10-26 06:00:00,3.1,0.0,82.55,10.769999999999996,21.15,-2.8200000000000003
r712-313f,2023-10-26 07:00:00,3.1,0.0,85.91,3.3599999999999994,20.26,-0.889999999999997
r712-313f,2023-10-26 08:00:00,3.1,0.0,87.33,1.4200000000000017,19.6,-0.6600000000000001
r712-313f,2023-10-26 09:00:00,3.1,0.0,89.04,1.710000000000008,19.15,-0.4500000000000028
r712-313f,2023-10-26 13:00:00,3.1,0.0,92.74,3.6999999999999886,17.31,-1.84
r712-313f,2023-10-26 14:00:00,3.1,0.0,91.85,-0.8900000000000006,16.77,-0.5399999999999991
r712-313f,2023-10-26 15:00:00,3.1,0.0,92.37,0.5200000000000102,16.77,0.0
r712-313f,2023-10-26 18:00:00,3.1,0.0,90.5,-1.8700000000000043,12.86,-3.91
r712-313f,2023-10-26 19:00:00,3.1,0.0,80.58,-9.920000000000002,13.62,0.7599999999999998
r712-313f,2023-10-26 20:00:00,3.1,0.0,76.47,-4.109999999999999,14.21,0.5900000000000016
r712-313f,2023-10-26 22:00:00,3.1,0.0,73.22,-3.25,15.74,1.5299999999999994
r712-313f,2023-10-26 23:00:00,3.1,0.0,69.92,-3.299999999999997,17.06,1.3199999999999985
r712-313f,2023-10-27 00:00:00,3.1,0.0,70.13,0.2099999999999937,18.51,1.4500000000000028
r712-313f,2023-10-27 01:00:00,3.1,0.0,70.3,0.1700000000000017,19.81,1.2999999999999972
r712-313f,2023-10-27 02:00:00,3.1,0.0,71.67,1.3700000000000043,19.57,-0.2399999999999984
r712-313f,2023-10-27 03:00:00,3.1,0.0,76.52,4.849999999999994,18.45,-1.120000000000001
r712-313f,2023-10-27 04:00:00,3.1,0.0,76.51,-0.0099999999999909,18.95,0.5
r712-313f,2023-10-27 05:00:00,3.1,0.0,85.66,9.149999999999991,15.77,-3.18
r712-313f,2023-10-27 07:00:00,3.1,0.0,92.99,7.329999999999998,14.23,-1.5399999999999991
r712-313f,2023-10-27 08:00:00,3.1,0.0,93.66,0.6700000000000017,13.92,-0.3100000000000005
r712-313f,2023-10-27 09:00:00,3.1,0.0,93.77,0.1099999999999994,13.4,-0.5199999999999996
r712-313f,2023-10-27 10:00:00,3.1,0.0,94.14,0.3700000000000045,13.46,0.0600000000000005
r712-313f,2023-10-27 11:00:00,3.1,0.0,93.32,-0.8200000000000074,13.35,-0.1100000000000012
r712-313f,2023-10-27 13:00:00,3.1,0.0,90.1,-3.219999999999999,13.24,-0.1099999999999994
r712-313f,2023-10-27 14:00:00,3.1,0.0,89.58,-0.519999999999996,13.35,0.1099999999999994
r712-313f,2023-10-27 15:00:00,3.1,0.0,90.15,0.5700000000000074,13.24,-0.1099999999999994
r712-313f,2023-10-27 16:00:00,3.1,0.0,90.17,0.019999999999996,13.3,0.0600000000000005
r712-313f,2023-10-27 18:00:00,3.1,0.0,88.13,-2.0400000000000063,13.02,-0.2800000000000011
r712-313f,2023-10-27 19:00:00,3.1,0.0,87.73,-0.3999999999999915,13.02,0.0
r712-313f,2023-10-27 20:00:00,3.1,0.0,87.16,-0.5700000000000074,13.23,0.2100000000000008
r712-313f,2023-10-27 21:00:00,3.1,0.0,87.52,0.3599999999999994,13.63,0.4000000000000003
r712-313f,2023-10-27 22:00:00,3.1,0.0,85.17,-2.3499999999999943,14.61,0.9799999999999986
r712-313f,2023-10-27 23:00:00,3.1,0.0,77.89,-7.280000000000001,16.34,1.7300000000000004
r712-313f,2023-10-28 00:00:00,3.1,0.0,70.17,-7.719999999999999,17.39,1.0500000000000007
r712-313f,2023-10-28 02:00:00,3.1,0.0,54.09,-16.08,19.11,1.7199999999999989
r712-313f,2023-10-28 03:00:00,3.1,0.0,55.97,1.8799999999999957,19.18,0.0700000000000002
r712-313f,2023-10-28 04:00:00,3.1,0.0,63.08,7.109999999999999,18.49,-0.6900000000000013
r712-313f,2023-10-28 05:00:00,3.1,0.0,64.39,1.3100000000000025,18.0,-0.4899999999999984
r712-313f,2023-10-28 06:00:00,3.1,0.0,65.93,1.5400000000000065,17.39,-0.6099999999999994
r712-313f,2023-10-28 07:00:00,3.1,0.0,66.57,0.6399999999999864,16.77,-0.620000000000001
r712-313f,2023-10-28 08:00:00,3.1,0.0,71.77,5.200000000000003,16.24,-0.5300000000000011
r712-313f,2023-10-28 09:00:00,3.1,0.0,78.78,7.010000000000005,15.48,-0.759999999999998
r712-313f,2023-10-28 10:00:00,3.1,0.0,81.27,2.489999999999995,15.11,-0.370000000000001
r712-313f,2023-10-28 12:00:00,3.1,0.0,84.4,3.1300000000000097,14.58,-0.5299999999999994
r712-313f,2023-10-28 13:00:00,3.1,0.0,85.62,1.2199999999999989,14.42,-0.1600000000000001
r712-313f,2023-10-28 14:00:00,3.1,0.0,87.62,2.0,14.01,-0.4100000000000001
r712-313f,2023-10-28 15:00:00,3.1,0.0,88.09,0.4699999999999988,13.8,-0.209999999999999
r712-313f,2023-10-28 16:00:00,3.1,0.0,88.73,0.6400000000000006,13.3,-0.5
r712-313f,2023-10-28 17:00:00,3.1,0.0,89.56,0.8299999999999983,13.34,0.0399999999999991
r712-313f,2023-10-28 23:00:00,3.1,0.0,87.04,-2.519999999999996,16.03,2.6900000000000013
r712-313f,2023-10-29 00:00:00,3.1,0.0,85.17,-1.8700000000000043,16.64,0.6099999999999994
r712-313f,2023-10-29 01:00:00,3.1,0.0,77.14,-8.030000000000001,17.48,0.8399999999999999
r712-313f,2023-10-29 02:00:00,3.1,0.0,75.2,-1.9399999999999975,17.94,0.4600000000000008
r712-313f,2023-10-29 03:00:00,3.1,0.0,73.09,-2.1099999999999994,18.6,0.6600000000000001
r712-313f,2023-10-29 04:00:00,3.1,0.0,70.0,-3.0900000000000034,18.69,0.0899999999999998
r712-313f,2023-10-29 05:00:00,3.1,0.0,71.26,1.2600000000000051,18.39,-0.3000000000000007
r712-313f,2023-10-29 07:00:00,3.1,0.0,72.93,1.6700000000000017,16.8,-1.59
r712-313f,2023-10-29 09:00:00,3.1,0.0,78.95,6.019999999999996,15.0,-1.8000000000000007
r712-313f,2023-10-29 11:00:00,3.1,0.0,81.0,2.049999999999997,14.47,-0.5299999999999994
r712-313f,2023-10-29 12:00:00,3.1,0.0,82.3,1.2999999999999972,14.11,-0.3600000000000012
r712-313f,2023-10-29 13:00:00,3.1,0.0,83.57,1.269999999999996,13.76,-0.3499999999999996
r712-313f,2023-10-29 14:00:00,3.1,0.0,84.95,1.3800000000000097,13.54,-0.2200000000000006
r712-313f,2023-10-29 15:00:00,3.1,0.0,85.27,0.3199999999999932,13.62,0.08
r712-313f,2023-10-29 16:00:00,3.1,0.0,86.33,1.0600000000000025,14.03,0.4100000000000001
r712-313f,2023-10-29 17:00:00,3.1,0.0,86.01,-0.3199999999999932,14.31,0.2800000000000011
r712-313f,2023-10-29 18:00:00,3.1,0.0,86.34,0.3299999999999983,13.83,-0.4800000000000004
r712-313f,2023-10-29 19:00:00,3.1,0.0,87.26,0.9200000000000016,13.66,-0.1699999999999999
r712-313f,2023-10-29 21:00:00,3.1,0.0,87.66,0.3999999999999915,15.17,1.5099999999999998
r712-313f,2023-10-29 22:00:00,3.1,0.0,85.01,-2.6499999999999915,16.58,1.4099999999999984
r712-313f,2023-10-29 23:00:00,3.1,0.0,81.06,-3.950000000000003,17.76,1.1800000000000033
r712-313f,2023-10-30 00:00:00,3.1,0.0,72.61,-8.450000000000003,19.54,1.7799999999999976
r712-313f,2023-10-30 01:00:00,3.1,0.0,69.8,-2.8100000000000023,20.79,1.25
r712-313f,2023-10-30 02:00:00,3.1,0.0,66.02,-3.780000000000001,21.67,0.8800000000000026
r712-313f,2023-10-30 03:00:00,3.1,0.0,66.07,0.0499999999999971,22.28,0.6099999999999994
r712-313f,2023-10-30 04:00:00,3.1,0.0,67.13,1.0600000000000025,21.93,-0.3500000000000014
r712-313f,2023-10-30 05:00:00,3.1,0.0,69.26,2.1300000000000097,21.33,-0.6000000000000014
r712-313f,2023-10-30 06:00:00,3.1,0.0,70.74,1.4799999999999898,20.39,-0.9399999999999976
r712-313f,2023-10-30 07:00:00,3.1,0.0,74.27,3.530000000000001,19.32,-1.0700000000000005
r712-313f,2023-10-30 08:00:00,3.1,0.0,76.69,2.4200000000000017,18.18,-1.1400000000000006
r712-313f,2023-10-30 09:00:00,3.1,0.0,79.24,2.549999999999997,17.68,-0.5
r712-313f,2023-10-30 10:00:00,3.1,0.0,80.89,1.6500000000000057,17.28,-0.3999999999999986
r712-313f,2023-10-30 11:00:00,3.1,0.0,83.41,2.519999999999996,16.93,-0.3500000000000014
r712-313f,2023-10-30 12:00:00,3.1,0.0,84.39,0.980000000000004,16.76,-0.1699999999999981
r712-313f,2023-10-30 14:00:00,3.1,0.0,85.91,1.519999999999996,16.63,-0.1300000000000025
r712-313f,2023-10-30 15:00:00,3.1,0.0,86.14,0.2300000000000039,16.46,-0.1699999999999981
r712-313f,2023-10-30 16:00:00,3.1,0.0,86.58,0.4399999999999977,16.28,-0.1799999999999997
r712-313f,2023-10-30 17:00:00,3.1,0.0,86.87,0.2900000000000062,16.25,-0.0300000000000011
r712-313f,2023-10-30 18:00:00,3.1,0.0,87.95,1.0799999999999983,16.24,-0.0100000000000015
r712-313f,2023-10-30 19:00:00,3.1,0.0,87.99,0.039999999999992,16.23,-0.009999999999998
r712-313f,2023-10-30 20:00:00,3.1,0.0,87.14,-0.8499999999999943,16.53,0.3000000000000007
r712-313f,2023-10-30 21:00:00,3.1,0.0,86.12,-1.019999999999996,17.32,0.7899999999999991
r712-313f,2023-10-30 22:00:00,3.1,0.0,79.39,-6.730000000000004,19.08,1.759999999999998
r712-313f,2023-10-30 23:00:00,3.1,0.0,72.93,-6.459999999999994,21.11,2.030000000000001
r712-313f,2023-11-01 00:00:00,3.1,,79.08,,19.7,
r712-313f,2023-11-01 01:00:00,3.1,0.0,76.62,-2.4599999999999937,20.57,0.870000000000001
r712-313f,2023-11-01 02:00:00,3.1,0.0,69.9,-6.719999999999999,21.7,1.129999999999999
r712-313f,2023-11-01 03:00:00,3.1,0.0,67.22,-2.680000000000007,22.12,0.4200000000000017
r712-313f,2023-11-01 04:00:00,3.1,0.0,72.72,5.5,19.67,-2.4499999999999997
r712-313f,2023-11-01 06:00:00,3.1,0.0,90.83,18.11,16.38,-3.2900000000000027
r712-313f,2023-11-01 08:00:00,3.1,0.0,89.85,-0.980000000000004,16.45,0.0700000000000002
r712-313f,2023-11-01 10:00:00,3.1,0.0,87.94,-1.9099999999999968,16.41,-0.0399999999999991
r712-313f,2023-11-01 11:00:00,3.1,0.0,87.78,-0.1599999999999966,16.08,-0.3300000000000018
r712-313f,2023-11-01 12:00:00,3.1,0.0,87.36,-0.4200000000000017,15.81,-0.2699999999999978
r712-313f,2023-11-01 14:00:00,3.1,0.0,85.62,-1.7399999999999949,15.24,-0.5700000000000003
r712-313f,2023-11-01 15:00:00,3.1,0.0,85.23,-0.3900000000000005,14.75,-0.4900000000000002
r712-313f,2023-11-01 16:00:00,3.1,0.0,87.19,1.9599999999999935,14.7,-0.0500000000000007
r712-313f,2023-11-01 17:00:00,3.1,0.0,87.29,0.1000000000000085,14.31,-0.3899999999999988
r712-313f,2023-11-01 18:00:00,3.1,0.0,87.93,0.6400000000000006,13.93,-0.3800000000000008
r712-313f,2023-11-01 19:00:00,3.1,0.0,89.06,1.1299999999999957,13.97,0.0400000000000009
r712-313f,2023-11-01 20:00:00,3.1,0.0,89.69,0.6299999999999955,14.44,0.4699999999999988
r712-313f,2023-11-01 21:00:00,3.1,0.0,89.36,-0.3299999999999983,15.58,1.1400000000000006
r712-313f,2023-11-01 22:00:00,3.1,0.0,83.02,-6.340000000000003,16.97,1.3899999999999988
r712-313f,2023-11-01 23:00:00,3.1,0.0,80.85,-2.1700000000000017,17.59,0.620000000000001
r712-313f,2023-11-02 00:00:00,3.1,0.0,78.23,-2.6199999999999903,18.79,1.1999999999999993
r712-313f,2023-11-02 01:00:00,3.1,0.0,76.91,-1.3200000000000074,18.91,0.120000000000001
r712-313f,2023-11-02 04:00:00,3.1,0.0,67.79,-9.11999999999999,19.45,0.5399999999999991
r712-313f,2023-11-02 05:00:00,3.1,0.0,67.1,-0.6900000000000119,19.43,-0.0199999999999995
r712-313f,2023-11-02 06:00:00,3.1,0.0,68.71,1.6099999999999994,18.74,-0.6900000000000013
r712-313f,2023-11-02 10:00:00,3.1,0.0,80.9,12.190000000000012,15.8,-2.9399999999999977
r712-313f,2023-11-02 11:00:00,3.1,0.0,82.6,1.6999999999999886,15.4,-0.4000000000000003
r712-313f,2023-11-02 13:00:00,3.1,0.0,86.54,3.940000000000012,15.42,0.0199999999999995
r712-313f,2023-11-02 14:00:00,3.1,0.0,87.35,0.8099999999999881,15.56,0.1400000000000005
