dev_id,datetime,peopleIn,peopleOut
vs121-7177,2024-02-26 07:00:00,0,0
vs121-7177,2024-02-26 19:00:00,0,0
vs121-7177,2024-02-26 20:00:00,3,4
vs121-7177,2024-02-26 21:00:00,16,15
vs121-7177,2024-02-26 22:00:00,6,5
vs121-7177,2024-02-26 23:00:00,29,31
vs121-7177,2024-02-27 00:00:00,79,67
vs121-7177,2024-02-27 01:00:00,85,69
vs121-7177,2024-02-27 02:00:00,80,76
vs121-7177,2024-02-27 03:00:00,56,73
vs121-7177,2024-02-27 04:00:00,38,54
vs121-7177,2024-02-27 05:00:00,38,45
vs121-7177,2024-02-27 06:00:00,3,2
vs121-7177,2024-02-27 07:00:00,0,0
vs121-7177,2024-02-27 19:00:00,0,0
vs121-7177,2024-02-27 20:00:00,4,4
vs121-7177,2024-02-27 21:00:00,8,11
vs121-7177,2024-02-27 22:00:00,2,2
vs121-7177,2024-02-27 23:00:00,26,22
vs121-7177,2024-02-28 00:00:00,57,34
vs121-7177,2024-02-28 01:00:00,52,54
vs121-7177,2024-02-28 02:00:00,46,61
vs121-7177,2024-02-28 03:00:00,55,63
vs121-7177,2024-02-28 04:00:00,23,38
vs121-7177,2024-02-28 05:00:00,8,16
vs121-7177,2024-02-28 06:00:00,0,0
vs121-7177,2024-02-28 07:00:00,0,0
vs121-7177,2024-02-28 19:00:00,0,0
vs121-7177,2024-02-28 20:00:00,2,5
vs121-7177,2024-02-28 21:00:00,10,10
vs121-7177,2024-02-28 22:00:00,1,2
vs121-7177,2024-02-28 23:00:00,33,26
vs121-7177,2024-03-01 05:00:00,0,0
vs121-7177,2024-03-01 06:00:00,10,15
vs121-7177,2024-03-01 07:00:00,2,3
vs121-7177,2024-03-01 08:00:00,2,2
vs121-7177,2024-03-01 09:00:00,51,16
vs121-7177,2024-03-01 10:00:00,109,68
vs121-7177,2024-03-01 11:00:00,71,95
vs121-7177,2024-03-01 12:00:00,70,57
vs121-7177,2024-03-01 13:00:00,54,67
vs121-7177,2024-03-01 14:00:00,48,53
vs121-7177,2024-03-01 15:00:00,18,34
vs121-7177,2024-03-01 16:00:00,4,4
vs121-7177,2024-03-01 17:00:00,0,0
vs121-7177,2024-03-02 05:00:00,1,0
vs121-7177,2024-03-02 06:00:00,5,5
vs121-7177,2024-03-02 07:00:00,10,7
vs121-7177,2024-03-02 08:00:00,6,4
vs121-7177,2024-03-02 09:00:00,69,37
vs121-7177,2024-03-02 10:00:00,108,124
vs121-7177,2024-03-02 11:00:00,93,86
vs121-7177,2024-03-02 12:00:00,135,128
vs121-7177,2024-03-02 13:00:00,90,103
vs121-7177,2024-03-02 14:00:00,48,93
vs121-7177,2024-03-02 15:00:00,27,39
vs121-7177,2024-03-02 16:00:00,0,1
vs121-7177,2024-03-02 17:00:00,1,1
vs121-7177,2024-03-03 05:00:00,3,5
vs121-7177,2024-03-03 06:00:00,9,5
vs121-7177,2024-03-03 07:00:00,6,7
vs121-7177,2024-03-03 08:00:00,3,3
vs121-7177,2024-03-03 09:00:00,82,43
vs121-7177,2024-03-03 10:00:00,165,139
vs121-7177,2024-03-03 11:00:00,145,146
vs121-7177,2024-03-03 12:00:00,72,119
vs121-7177,2024-03-03 13:00:00,84,91
vs121-7177,2024-03-03 14:00:00,54,71
vs121-7177,2024-03-03 15:00:00,32,35
vs121-7177,2024-03-03 16:00:00,2,1
vs121-7177,2024-03-03 17:00:00,0,0
vs121-7177,2024-03-04 05:00:00,0,0
vs121-7177,2024-03-04 06:00:00,8,8
vs121-7177,2024-03-04 07:00:00,17,18
vs121-7177,2024-03-04 08:00:00,1,1
vs121-7177,2024-03-04 09:00:00,43,40
vs121-7177,2024-03-04 10:00:00,98,66
vs121-7177,2024-03-04 11:00:00,101,101
vs121-7177,2024-03-04 12:00:00,60,79
vs121-7177,2024-03-04 13:00:00,37,46
vs121-7177,2024-03-04 14:00:00,28,56
vs121-7177,2024-03-04 15:00:00,23,27
vs121-7177,2024-03-04 16:00:00,0,0
vs121-7177,2024-03-04 17:00:00,0,0
vs121-7177,2024-03-05 05:00:00,0,0
vs121-7177,2024-03-05 06:00:00,7,7
vs121-7177,2024-03-05 07:00:00,16,15
vs121-7177,2024-03-05 08:00:00,3,3
vs121-7177,2024-03-05 09:00:00,26,18
vs121-7177,2024-03-05 10:00:00,37,31
vs121-7177,2024-03-05 11:00:00,82,36
vs121-7177,2024-03-05 12:00:00,52,82
vs121-7177,2024-03-05 13:00:00,39,57
vs121-7177,2024-03-05 14:00:00,7,10
vs121-7177,2024-03-05 15:00:00,29,37
vs121-7177,2024-03-05 16:00:00,0,0
vs121-7177,2024-03-05 17:00:00,0,0
vs121-7177,2024-03-06 05:00:00,0,0
vs121-7177,2024-03-06 06:00:00,6,5
vs121-7177,2024-03-06 07:00:00,11,13
vs121-7177,2024-03-06 08:00:00,5,7
vs121-7177,2024-03-06 09:00:00,26,19
vs121-7177,2024-03-06 10:00:00,93,62
vs121-7177,2024-03-06 11:00:00,70,84
vs121-7177,2024-03-06 12:00:00,54,67
vs121-7177,2024-03-06 13:00:00,53,60
vs121-7177,2024-03-06 14:00:00,60,51
vs121-7177,2024-03-06 15:00:00,48,56
vs121-7177,2024-03-06 16:00:00,1,1
vs121-7177,2024-03-06 17:00:00,0,0
vs121-7177,2024-03-07 05:00:00,0,0
vs121-7177,2024-03-07 06:00:00,4,6
vs121-7177,2024-03-07 07:00:00,9,10
vs121-7177,2024-03-07 08:00:00,4,3
vs121-7177,2024-03-07 09:00:00,30,16
vs121-7177,2024-03-07 10:00:00,48,50
vs121-7177,2024-03-07 11:00:00,78,61
vs121-7177,2024-03-07 12:00:00,69,69
vs121-7177,2024-03-07 13:00:00,27,42
vs121-7177,2024-03-07 14:00:00,30,36
vs121-7177,2024-03-07 15:00:00,21,31
vs121-7177,2024-03-07 16:00:00,0,0
vs121-7177,2024-03-07 17:00:00,0,0
vs121-7177,2024-03-08 05:00:00,0,0
vs121-7177,2024-03-08 06:00:00,5,4
vs121-7177,2024-03-08 07:00:00,13,18
vs121-7177,2024-03-08 08:00:00,11,12
vs121-7177,2024-03-08 09:00:00,47,25
vs121-7177,2024-03-08 10:00:00,50,43
vs121-7177,2024-03-08 11:00:00,78,58
vs121-7177,2024-03-08 12:00:00,75,97
vs121-7177,2024-03-08 13:00:00,35,43
vs121-7177,2024-03-08 14:00:00,45,45
vs121-7177,2024-03-08 15:00:00,16,22
vs121-7177,2024-03-08 16:00:00,1,2
vs121-7177,2024-03-08 17:00:00,0,0
vs121-7177,2024-03-09 05:00:00,0,0
vs121-7177,2024-03-09 06:00:00,1,1
vs121-7177,2024-03-09 07:00:00,33,25
vs121-7177,2024-03-09 08:00:00,2,1
vs121-7177,2024-03-09 09:00:00,47,19
vs121-7177,2024-03-09 10:00:00,111,83
vs121-7177,2024-03-09 11:00:00,113,120
vs121-7177,2024-03-09 12:00:00,111,110
vs121-7177,2024-03-09 13:00:00,63,72
vs121-7177,2024-03-09 14:00:00,82,88
vs121-7177,2024-03-09 15:00:00,45,43
vs121-7177,2024-03-09 16:00:00,0,0
vs121-7177,2024-03-09 17:00:00,0,0
vs121-7177,2024-03-10 05:00:00,0,0
vs121-7177,2024-03-10 06:00:00,9,9
vs121-7177,2024-03-10 07:00:00,7,6
vs121-7177,2024-03-10 08:00:00,3,4
vs121-7177,2024-03-10 09:00:00,46,23
vs121-7177,2024-03-10 10:00:00,106,81
vs121-7177,2024-03-10 11:00:00,109,126
vs121-7177,2024-03-10 12:00:00,87,104
vs121-7177,2024-03-10 13:00:00,62,57
vs121-7177,2024-03-10 14:00:00,67,58
vs121-7177,2024-03-10 15:00:00,35,55
vs121-7177,2024-03-10 16:00:00,3,3
vs121-7177,2024-03-10 17:00:00,0,0
vs121-7177,2024-03-11 05:00:00,0,0
vs121-7177,2024-03-11 06:00:00,5,6
vs121-7177,2024-03-11 07:00:00,14,11
vs121-7177,2024-03-11 08:00:00,3,4
vs121-7177,2024-03-11 09:00:00,32,22
vs121-7177,2024-03-11 10:00:00,39,31
vs121-7177,2024-03-11 11:00:00,56,53
vs121-7177,2024-03-11 12:00:00,55,54
vs121-7177,2024-03-11 13:00:00,26,46
vs121-7177,2024-03-11 14:00:00,25,18
vs121-7177,2024-03-11 15:00:00,17,32
vs121-7177,2024-03-11 16:00:00,0,1
vs121-7177,2024-03-11 17:00:00,0,0
vs121-7177,2024-03-12 05:00:00,0,0
vs121-7177,2024-03-12 06:00:00,4,4
vs121-7177,2024-03-12 07:00:00,13,14
vs121-7177,2024-03-12 08:00:00,2,2
vs121-7177,2024-03-12 09:00:00,37,19
vs121-7177,2024-03-12 10:00:00,81,52
vs121-7177,2024-03-12 11:00:00,76,69
vs121-7177,2024-03-12 12:00:00,84,112
vs121-7177,2024-03-12 13:00:00,70,72
vs121-7177,2024-03-12 14:00:00,31,23
vs121-7177,2024-03-12 15:00:00,16,34
vs121-7177,2024-03-12 16:00:00,0,0
vs121-7177,2024-03-12 17:00:00,0,0
vs121-7177,2024-03-13 05:00:00,0,0
vs121-7177,2024-03-13 06:00:00,6,4
vs121-7177,2024-03-13 07:00:00,15,15
vs121-7177,2024-03-13 08:00:00,0,0
vs121-7177,2024-03-13 09:00:00,45,28
vs121-7177,2024-03-13 10:00:00,87,81
vs121-7177,2024-03-13 11:00:00,51,68
vs121-7177,2024-03-13 12:00:00,40,39
vs121-7177,2024-03-13 13:00:00,27,27
vs121-7177,2024-03-13 14:00:00,68,54
vs121-7177,2024-03-13 15:00:00,17,22
vs121-7177,2024-03-13 16:00:00,3,3
vs121-7177,2024-03-13 17:00:00,0,0
vs121-7177,2024-03-14 05:00:00,0,0
vs121-7177,2024-03-14 06:00:00,5,5
vs121-7177,2024-03-14 07:00:00,5,9
vs121-7177,2024-03-14 08:00:00,2,1
vs121-7177,2024-03-14 09:00:00,28,24
vs121-7177,2024-03-14 10:00:00,79,32
vs121-7177,2024-03-14 11:00:00,66,91
vs121-7177,2024-03-14 12:00:00,77,76
vs121-7177,2024-03-14 13:00:00,75,55
vs121-7177,2024-03-14 14:00:00,18,56
vs121-7177,2024-03-14 15:00:00,20,36
vs121-7177,2024-03-14 16:00:00,1,1
vs121-7177,2024-03-14 17:00:00,0,0
vs121-7177,2024-03-15 05:00:00,0,0
vs121-7177,2024-03-15 06:00:00,13,13
vs121-7177,2024-03-15 07:00:00,14,15
vs121-7177,2024-03-15 08:00:00,16,17
vs121-7177,2024-03-15 09:00:00,72,36
vs121-7177,2024-03-15 10:00:00,51,39
vs121-7177,2024-03-15 11:00:00,106,66
vs121-7177,2024-03-15 12:00:00,99,108
vs121-7177,2024-03-15 13:00:00,52,98
vs121-7177,2024-03-15 14:00:00,45,41
vs121-7177,2024-03-15 15:00:00,29,37
vs121-7177,2024-03-15 16:00:00,0,0
vs121-7177,2024-03-15 17:00:00,0,0
vs121-7177,2024-03-16 05:00:00,1,0
vs121-7177,2024-03-16 06:00:00,0,0
vs121-7177,2024-03-16 07:00:00,3,4
vs121-7177,2024-03-16 08:00:00,12,11
vs121-7177,2024-03-16 09:00:00,51,23
vs121-7177,2024-03-16 10:00:00,95,69
vs121-7177,2024-03-16 11:00:00,127,120
vs121-7177,2024-03-16 12:00:00,160,179
vs121-7177,2024-03-16 13:00:00,94,97
vs121-7177,2024-03-16 14:00:00,102,100
vs121-7177,2024-03-16 15:00:00,83,124
vs121-7177,2024-03-16 16:00:00,1,1
vs121-7177,2024-03-16 17:00:00,1,0
vs121-7177,2024-03-17 05:00:00,8,6
vs121-7177,2024-03-17 06:00:00,5,4
vs121-7177,2024-03-17 07:00:00,13,14
vs121-7177,2024-03-17 08:00:00,22,21
vs121-7177,2024-03-17 09:00:00,69,32
vs121-7177,2024-03-17 10:00:00,127,95
vs121-7177,2024-03-17 11:00:00,136,122
vs121-7177,2024-03-17 12:00:00,104,141
vs121-7177,2024-03-17 13:00:00,83,73
vs121-7177,2024-03-17 14:00:00,88,112
vs121-7177,2024-03-17 15:00:00,75,73
vs121-7177,2024-03-17 16:00:00,14,12
vs121-7177,2024-03-17 17:00:00,0,0
vs121-7177,2024-03-18 05:00:00,0,0
vs121-7177,2024-03-18 06:00:00,6,7
vs121-7177,2024-03-18 07:00:00,15,11
vs121-7177,2024-03-18 08:00:00,2,2
vs121-7177,2024-03-18 09:00:00,27,19
vs121-7177,2024-03-18 10:00:00,41,43
vs121-7177,2024-03-18 11:00:00,50,26
vs121-7177,2024-03-18 12:00:00,64,74
vs121-7177,2024-03-18 13:00:00,46,51
vs121-7177,2024-03-18 14:00:00,28,46
vs121-7177,2024-03-18 15:00:00,19,26
vs121-7177,2024-03-18 16:00:00,2,3
vs121-7177,2024-03-18 17:00:00,0,0
vs121-7177,2024-03-19 05:00:00,0,0
vs121-7177,2024-03-19 06:00:00,2,4
vs121-7177,2024-03-19 07:00:00,12,14
vs121-7177,2024-03-19 08:00:00,3,3
vs121-7177,2024-03-19 09:00:00,36,22
vs121-7177,2024-03-19 10:00:00,57,31
vs121-7177,2024-03-19 11:00:00,87,105
vs121-7177,2024-03-19 12:00:00,55,69
vs121-7177,2024-03-19 13:00:00,20,28
vs121-7177,2024-03-19 14:00:00,9,9
vs121-7177,2024-03-19 15:00:00,28,24
vs121-7177,2024-03-19 16:00:00,4,4
vs121-7177,2024-03-19 17:00:00,0,0
vs121-7177,2024-03-20 05:00:00,0,0
vs121-7177,2024-03-20 06:00:00,5,4
vs121-7177,2024-03-20 07:00:00,18,20
vs121-7177,2024-03-20 08:00:00,0,0
vs121-7177,2024-03-20 09:00:00,61,37
vs121-7177,2024-03-20 10:00:00,74,71
vs121-7177,2024-03-20 11:00:00,73,50
vs121-7177,2024-03-20 12:00:00,64,98
vs121-7177,2024-03-20 13:00:00,33,38
vs121-7177,2024-03-20 14:00:00,42,44
vs121-7177,2024-03-20 15:00:00,37,42
vs121-7177,2024-03-20 16:00:00,2,2
vs121-7177,2024-03-20 17:00:00,1,1
vs121-7177,2024-03-21 05:00:00,0,0
vs121-7177,2024-03-21 06:00:00,15,15
vs121-7177,2024-03-21 07:00:00,10,12
vs121-7177,2024-03-21 08:00:00,4,3
vs121-7177,2024-03-21 09:00:00,18,13
vs121-7177,2024-03-21 10:00:00,44,34
vs121-7177,2024-03-21 11:00:00,39,49
vs121-7177,2024-03-21 12:00:00,11,17
vs121-7177,2024-03-21 13:00:00,13,17
vs121-7177,2024-03-21 14:00:00,43,31
vs121-7177,2024-03-21 15:00:00,18,18
vs121-7177,2024-03-21 16:00:00,3,2
vs121-7177,2024-03-21 17:00:00,0,0
vs121-7177,2024-03-22 05:00:00,0,0
vs121-7177,2024-03-22 06:00:00,2,2
vs121-7177,2024-03-22 07:00:00,11,12
vs121-7177,2024-03-22 08:00:00,2,4
vs121-7177,2024-03-22 09:00:00,39,31
vs121-7177,2024-03-22 10:00:00,31,33
vs121-7177,2024-03-22 11:00:00,63,58
vs121-7177,2024-03-22 12:00:00,41,37
vs121-7177,2024-03-22 13:00:00,54,59
vs121-7177,2024-03-22 14:00:00,48,44
vs121-7177,2024-03-22 15:00:00,16,22
vs121-7177,2024-03-22 16:00:00,1,1
vs121-7177,2024-03-22 17:00:00,3,3
vs121-7177,2024-03-23 05:00:00,0,0
vs121-7177,2024-03-23 06:00:00,0,0
vs121-7177,2024-03-23 07:00:00,12,5
vs121-7177,2024-03-23 08:00:00,3,3
vs121-7177,2024-03-23 09:00:00,80,38
vs121-7177,2024-03-23 10:00:00,92,68
vs121-7177,2024-03-23 11:00:00,144,174
vs121-7177,2024-03-23 12:00:00,121,141
vs121-7177,2024-03-23 13:00:00,94,75
vs121-7177,2024-03-23 14:00:00,111,124
vs121-7177,2024-03-23 15:00:00,51,49
vs121-7177,2024-03-23 16:00:00,0,1
vs121-7177,2024-03-23 17:00:00,0,0
vs121-7177,2024-03-24 05:00:00,7,5
vs121-7177,2024-03-24 06:00:00,5,5
vs121-7177,2024-03-24 07:00:00,0,0
vs121-7177,2024-03-24 08:00:00,1,1
vs121-7177,2024-03-24 09:00:00,67,32
vs121-7177,2024-03-24 10:00:00,109,92
vs121-7177,2024-03-24 11:00:00,153,134
vs121-7177,2024-03-24 12:00:00,82,141
vs121-7177,2024-03-24 13:00:00,81,92
vs121-7177,2024-03-24 14:00:00,60,52
vs121-7177,2024-03-24 15:00:00,34,46
vs121-7177,2024-03-24 16:00:00,0,0
vs121-7177,2024-03-24 17:00:00,0,0
vs121-7177,2024-03-25 05:00:00,0,0
vs121-7177,2024-03-25 06:00:00,8,6
vs121-7177,2024-03-25 07:00:00,15,19
vs121-7177,2024-03-25 08:00:00,3,1
vs121-7177,2024-03-25 09:00:00,29,17
vs121-7177,2024-03-25 10:00:00,30,17
vs121-7177,2024-03-25 11:00:00,44,56
vs121-7177,2024-03-25 12:00:00,23,33
vs121-7177,2024-03-25 13:00:00,26,31
vs121-7177,2024-03-25 14:00:00,18,24
vs121-7177,2024-03-25 15:00:00,15,23
vs121-7177,2024-03-25 16:00:00,1,2
vs121-7177,2024-03-25 17:00:00,0,0
vs121-7177,2024-03-26 05:00:00,0,0
vs121-7177,2024-03-26 06:00:00,3,6
vs121-7177,2024-03-26 07:00:00,15,11
vs121-7177,2024-03-26 08:00:00,6,6
vs121-7177,2024-03-26 09:00:00,40,35
vs121-7177,2024-03-26 10:00:00,54,39
vs121-7177,2024-03-26 11:00:00,44,52
vs121-7177,2024-03-26 12:00:00,29,32
vs121-7177,2024-03-26 13:00:00,18,16
vs121-7177,2024-03-26 14:00:00,20,23
vs121-7177,2024-03-26 15:00:00,21,20
vs121-7177,2024-03-26 16:00:00,2,2
vs121-7177,2024-03-26 17:00:00,0,0
vs121-7177,2024-03-27 05:00:00,0,0
vs121-7177,2024-03-27 06:00:00,4,7
vs121-7177,2024-03-27 07:00:00,13,15
vs121-7177,2024-03-27 08:00:00,2,2
vs121-7177,2024-03-27 09:00:00,18,12
vs121-7177,2024-03-27 10:00:00,29,22
vs121-7177,2024-03-27 11:00:00,46,25
vs121-7177,2024-03-27 12:00:00,39,52
vs121-7177,2024-03-27 13:00:00,21,18
vs121-7177,2024-03-27 14:00:00,25,32
vs121-7177,2024-03-27 15:00:00,12,10
vs121-7177,2024-03-27 16:00:00,3,3
vs121-7177,2024-03-27 17:00:00,0,0
vs121-7177,2024-03-28 05:00:00,0,0
vs121-7177,2024-03-28 06:00:00,13,14
vs121-7177,2024-03-28 07:00:00,8,6
vs121-7177,2024-03-28 08:00:00,2,2
vs121-7177,2024-03-28 09:00:00,25,15
vs121-7177,2024-03-28 10:00:00,32,25
vs121-7177,2024-03-28 11:00:00,58,39
vs121-7177,2024-03-28 12:00:00,38,47
vs121-7177,2024-03-28 13:00:00,57,57
vs121-7177,2024-03-28 14:00:00,29,43
vs121-7177,2024-03-28 15:00:00,16,21
vs121-7177,2024-03-28 16:00:00,0,0
vs121-7177,2024-03-28 17:00:00,0,0
vs121-7177,2024-03-29 05:00:00,0,0
vs121-7177,2024-03-29 06:00:00,5,4
vs121-7177,2024-03-29 07:00:00,6,6
vs121-7177,2024-03-29 08:00:00,1,1
vs121-7177,2024-03-29 09:00:00,11,8
vs121-7177,2024-03-29 10:00:00,3,2
vs121-7177,2024-03-29 11:00:00,6,4
vs121-7177,2024-03-29 12:00:00,28,24
vs121-7177,2024-03-29 13:00:00,5,6
vs121-7177,2024-03-29 14:00:00,9,10
vs121-7177,2024-03-29 15:00:00,2,2
vs121-7177,2024-03-29 16:00:00,0,0
vs121-7177,2024-03-29 17:00:00,0,0
vs121-7177,2024-03-30 05:00:00,2,0
vs121-7177,2024-03-30 06:00:00,0,0
vs121-7177,2024-03-30 07:00:00,4,6
vs121-7177,2024-03-30 08:00:00,1,1
vs121-7177,2024-03-30 09:00:00,72,37
vs121-7177,2024-03-30 10:00:00,159,106
vs121-7177,2024-03-30 11:00:00,246,198
vs121-7177,2024-03-30 12:00:00,154,223
vs121-7177,2024-03-30 13:00:00,169,177
vs121-7177,2024-03-30 14:00:00,136,158
vs121-7177,2024-03-30 15:00:00,75,75
vs121-7177,2024-03-30 16:00:00,4,5
vs121-7177,2024-03-30 17:00:00,1,1
vs121-7177,2024-03-31 05:00:00,3,2
vs121-7177,2024-03-31 06:00:00,11,8
vs121-7177,2024-03-31 07:00:00,0,0
vs121-7177,2024-03-31 08:00:00,0,0
vs121-7177,2024-03-31 09:00:00,5,5
vs121-7177,2024-03-31 10:00:00,13,13
vs121-7177,2024-03-31 11:00:00,12,12
vs121-7177,2024-03-31 12:00:00,29,24
vs121-7177,2024-03-31 13:00:00,9,9
vs121-7177,2024-03-31 14:00:00,10,9
vs121-7177,2024-03-31 15:00:00,3,3
vs121-7177,2024-03-31 16:00:00,1,1
vs121-7177,2024-03-31 17:00:00,0,0
vs121-7177,2024-04-01 05:00:00,1,0
vs121-7177,2024-04-01 06:00:00,0,0
vs121-7177,2024-04-01 07:00:00,0,0
vs121-7177,2024-04-01 08:00:00,1,1
vs121-7177,2024-04-01 09:00:00,73,32
vs121-7177,2024-04-01 10:00:00,355,288
vs121-7177,2024-04-01 11:00:00,303,264
vs121-7177,2024-04-01 12:00:00,232,292
vs121-7177,2024-04-01 13:00:00,156,191
vs121-7177,2024-04-01 14:00:00,120,182
vs121-7177,2024-04-01 15:00:00,67,112
vs121-7177,2024-04-01 16:00:00,2,3
vs121-7177,2024-04-01 17:00:00,0,0
vs121-7177,2024-04-02 05:00:00,0,0
vs121-7177,2024-04-02 06:00:00,6,8
vs121-7177,2024-04-02 07:00:00,14,13
vs121-7177,2024-04-02 08:00:00,2,2
vs121-7177,2024-04-02 09:00:00,53,26
vs121-7177,2024-04-02 10:00:00,116,80
vs121-7177,2024-04-02 11:00:00,133,143
vs121-7177,2024-04-02 12:00:00,104,107
vs121-7177,2024-04-02 13:00:00,75,84
vs121-7177,2024-04-02 14:00:00,52,82
vs121-7177,2024-04-02 15:00:00,53,70
vs121-7177,2024-04-02 16:00:00,4,5
vs121-7177,2024-04-02 17:00:00,0,0
vs121-7177,2024-04-03 05:00:00,0,0
vs121-7177,2024-04-03 06:00:00,4,3
vs121-7177,2024-04-03 07:00:00,17,14
vs121-7177,2024-04-03 08:00:00,6,7
vs121-7177,2024-04-03 09:00:00,76,35
vs121-7177,2024-04-03 10:00:00,122,93
vs121-7177,2024-04-03 11:00:00,93,119
vs121-7177,2024-04-03 12:00:00,102,109
vs121-7177,2024-04-03 13:00:00,89,89
vs121-7177,2024-04-03 14:00:00,39,64
vs121-7177,2024-04-03 15:00:00,61,64
vs121-7177,2024-04-03 16:00:00,2,1
vs121-7177,2024-04-03 17:00:00,0,0
vs121-7177,2024-04-04 05:00:00,0,0
vs121-7177,2024-04-04 06:00:00,5,5
vs121-7177,2024-04-04 07:00:00,10,9
vs121-7177,2024-04-04 08:00:00,3,3
vs121-7177,2024-04-04 09:00:00,28,21
vs121-7177,2024-04-04 10:00:00,118,64
vs121-7177,2024-04-04 11:00:00,119,102
vs121-7177,2024-04-04 12:00:00,94,128
vs121-7177,2024-04-04 13:00:00,69,110
vs121-7177,2024-04-04 14:00:00,126,82
vs121-7177,2024-04-04 15:00:00,36,72
vs121-7177,2024-04-04 16:00:00,2,1
vs121-7177,2024-04-04 17:00:00,0,0
vs121-7177,2024-04-05 05:00:00,0,0
vs121-7177,2024-04-05 06:00:00,12,7
vs121-7177,2024-04-05 07:00:00,14,18
vs121-7177,2024-04-05 08:00:00,5,4
vs121-7177,2024-04-05 09:00:00,45,26
vs121-7177,2024-04-05 10:00:00,71,49
vs121-7177,2024-04-05 11:00:00,80,79
vs121-7177,2024-04-05 12:00:00,65,65
vs121-7177,2024-04-05 13:00:00,64,79
vs121-7177,2024-04-05 14:00:00,40,43
vs121-7177,2024-04-05 15:00:00,44,52
vs121-7177,2024-04-05 16:00:00,1,2
vs121-7177,2024-04-05 17:00:00,0,0
vs121-7177,2024-04-06 05:00:00,0,0
vs121-7177,2024-04-06 06:00:00,5,4
vs121-7177,2024-04-06 07:00:00,6,6
vs121-7177,2024-04-06 08:00:00,6,5
vs121-7177,2024-04-06 09:00:00,83,47
vs121-7177,2024-04-06 10:00:00,113,94
vs121-7177,2024-04-06 11:00:00,126,119
vs121-7177,2024-04-06 12:00:00,157,136
vs121-7177,2024-04-06 13:00:00,109,123
vs121-7177,2024-04-06 14:00:00,129,77
vs121-7177,2024-04-06 15:00:00,51,92
vs121-7177,2024-04-06 16:00:00,0,1
vs121-7177,2024-04-06 17:00:00,0,0
vs121-7177,2024-04-07 05:00:00,0,0
vs121-7177,2024-04-07 06:00:00,10,9
vs121-7177,2024-04-07 07:00:00,3,4
vs121-7177,2024-04-07 08:00:00,7,7
vs121-7177,2024-04-07 09:00:00,51,47
vs121-7177,2024-04-07 10:00:00,135,74
vs121-7177,2024-04-07 11:00:00,160,148
vs121-7177,2024-04-07 12:00:00,119,144
vs121-7177,2024-04-07 13:00:00,133,121
vs121-7177,2024-04-07 14:00:00,94,142
vs121-7177,2024-04-07 15:00:00,80,95
vs121-7177,2024-04-07 16:00:00,10,10
vs121-7177,2024-04-07 17:00:00,0,0
vs121-7177,2024-04-08 05:00:00,0,0
vs121-7177,2024-04-08 06:00:00,4,3
vs121-7177,2024-04-08 07:00:00,14,14
vs121-7177,2024-04-08 08:00:00,6,6
vs121-7177,2024-04-08 09:00:00,47,17
vs121-7177,2024-04-08 10:00:00,125,102
vs121-7177,2024-04-08 11:00:00,117,100
vs121-7177,2024-04-08 12:00:00,120,113
vs121-7177,2024-04-08 13:00:00,78,110
vs121-7177,2024-04-08 14:00:00,81,110
vs121-7177,2024-04-08 15:00:00,71,67
vs121-7177,2024-04-08 16:00:00,9,8
vs121-7177,2024-04-08 17:00:00,0,0
vs121-7177,2024-04-09 05:00:00,0,0
vs121-7177,2024-04-09 06:00:00,6,6
vs121-7177,2024-04-09 07:00:00,11,15
vs121-7177,2024-04-09 08:00:00,5,4
vs121-7177,2024-04-09 09:00:00,65,33
vs121-7177,2024-04-09 10:00:00,89,81
vs121-7177,2024-04-09 11:00:00,152,118
vs121-7177,2024-04-09 12:00:00,143,154
vs121-7177,2024-04-09 13:00:00,127,127
vs121-7177,2024-04-09 14:00:00,74,111
vs121-7177,2024-04-09 15:00:00,31,61
vs121-7177,2024-04-09 16:00:00,7,6
vs121-7177,2024-04-09 17:00:00,0,0
vs121-7177,2024-04-10 05:00:00,0,0
vs121-7177,2024-04-10 06:00:00,9,9
vs121-7177,2024-04-10 07:00:00,11,12
vs121-7177,2024-04-10 08:00:00,3,3
vs121-7177,2024-04-10 09:00:00,36,19
vs121-7177,2024-04-10 10:00:00,151,78
vs121-7177,2024-04-10 11:00:00,100,138
vs121-7177,2024-04-10 12:00:00,150,140
vs121-7177,2024-04-10 13:00:00,51,75
vs121-7177,2024-04-10 14:00:00,87,62
vs121-7177,2024-04-10 15:00:00,44,59
vs121-7177,2024-04-10 16:00:00,2,4
vs121-7177,2024-04-10 17:00:00,0,0
vs121-7177,2024-04-11 05:00:00,0,0
vs121-7177,2024-04-11 06:00:00,14,14
vs121-7177,2024-04-11 07:00:00,6,6
vs121-7177,2024-04-11 08:00:00,0,0
vs121-7177,2024-04-11 09:00:00,81,48
vs121-7177,2024-04-11 10:00:00,188,137
vs121-7177,2024-04-11 11:00:00,147,169
vs121-7177,2024-04-11 12:00:00,155,143
vs121-7177,2024-04-11 13:00:00,96,124
vs121-7177,2024-04-11 14:00:00,67,109
vs121-7177,2024-04-11 15:00:00,32,45
vs121-7177,2024-04-11 16:00:00,0,0
vs121-7177,2024-04-11 17:00:00,0,0
vs121-7177,2024-04-12 05:00:00,0,0
vs121-7177,2024-04-12 06:00:00,7,3
vs121-7177,2024-04-12 07:00:00,11,11
vs121-7177,2024-04-12 08:00:00,10,8
